# Settings (INTERP) : f = 8, angles = None, pmax = 15, backend = qasm_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-37.828125,0.0234375,0.4738458465202276,0.7988295585960206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-38.8984375,0.1171875,0.5586932892354789,0.2655118329569149,0.6302871688504403,1.0986625278644526,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-39.25,0.21484375,0.550310539650377,0.4201306224103167,0.2746146181151081,0.5365568057948185,0.9391765418178863,1.0983351829596009,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-39.48828125,0.2578125,0.5293216311930656,0.4497563955537327,0.3924604222524817,0.2986000261198502,0.4925163217884725,0.8206518678375989,0.9898640564696919,1.1067858556540635,,,,,,,,,,,,,,,,,,,,,,
5.0,-39.6328125,0.3203125,0.5320714225085509,0.5179050913468353,0.4410677367733281,0.3871855626741149,0.3010169220044545,0.4814890293783831,0.685475986918763,0.8957330984185132,0.9921004446493837,1.1285406545529426,,,,,,,,,,,,,,,,,,,,
6.0,-39.8515625,0.37890625,0.5394881047840387,0.5086306978894511,0.4849422023624394,0.4016559671395184,0.3687039496496904,0.2695686120769323,0.48627020284124267,0.6431848089296253,0.7997120635769912,0.8335212253435413,1.0673331788496023,1.13585508684693,,,,,,,,,,,,,,,,,,
7.0,-40.03515625,0.484375,0.5285124931987342,0.5183765126064634,0.4989892573189172,0.4400371032198613,0.4258534091249289,0.323598255951827,0.2456441687453425,0.44820932268249525,0.5659957956059847,0.7646984775698025,0.819808696323169,0.9260683005998054,1.0788387309736454,1.108219030927125,,,,,,,,,,,,,,,,
8.0,-40.1875,0.56640625,0.6289715787026449,0.4426965763446857,0.4917322768074216,0.4593392085334821,0.4117606968256078,0.3279323729353324,0.3195419842797589,0.1791959589342614,0.44667593414677764,0.42411694241326003,0.5430177762808457,0.8470289991018944,0.8820117203976761,0.9921403104206012,1.0917895014617303,1.127887207584541,,,,,,,,,,,,,,
9.0,-40.3359375,0.69140625,0.621576433905333,0.4816016381520279,0.4766653803445351,0.4826638355765172,0.4617028141025726,0.3969014288377186,0.3763918831235061,0.3067736988279784,0.2137902192971388,0.3150902892266876,0.451011007531676,0.4929088427147432,0.6913339942641246,0.7672273934716909,0.821122115367249,0.996622254514854,1.0472665839211874,1.0219443414103404,,,,,,,,,,,,
10.0,-40.58203125,0.77734375,0.6349260025638557,0.4969248330397296,0.4781601724851022,0.5076315189315946,0.4692875258434345,0.4410897277442623,0.4219568790988507,0.3678098166995637,0.3398721644691516,0.2206089239372086,0.29766284138935983,0.42041988387795914,0.4553648466329081,0.6353466522550688,0.6748590732700093,0.7675460319363419,0.8532411345435298,0.7548643411472789,0.9055256684157769,0.9990075375147436,,,,,,,,,,
