# Settings (INTERP) : f = 1, angles = None, pmax = 15, backend = qasm_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-17.76171875,0.19921875,0.376123627785783,0.7778974732797739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-17.73046875,0.1953125,0.5276907328316659,0.4345533877067731,0.01652757867298682,0.7066200842956594,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-18.3359375,0.375,0.5919823220338492,0.4304052139409298,0.2654113212411637,0.40896626764710575,0.9491999723959594,1.195608939007946,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-18.4296875,0.484375,0.6016006694169371,0.4316641222533561,0.3914868899086005,0.2235047887742626,0.33191672126851834,0.567029201892419,0.8764683190169258,1.1053856151765533,,,,,,,,,,,,,,,,,,,,,,
5.0,-18.40625,0.53515625,0.566847305905706,0.4128441042782306,0.4190404271393188,0.2811013101055492,0.1281407902660468,0.3906743651726101,0.541730616832167,0.7590612795688783,0.9226083844574688,1.1186835381166844,,,,,,,,,,,,,,,,,,,,
6.0,-18.4453125,0.55078125,0.5466006166659279,0.4600434161728796,0.417614742529852,0.3670998886905429,0.2428559027683529,0.1311827785835331,0.3927603212137889,0.5077194163009651,0.6763373310065006,0.7324674052293441,1.0549185905593497,1.1186814401566911,,,,,,,,,,,,,,,,,,
7.0,-18.52734375,0.60546875,0.6346000043712572,0.4066913644479709,0.4317576337441945,0.3923573156101975,0.3256852267164795,0.2242437154042162,0.1311827785835331,0.3927603212137889,0.48855956711976845,0.6201313594379894,0.7044023681179219,0.8437063931852746,1.0595333219818261,1.1186814401566911,,,,,,,,,,,,,,,,
8.0,-18.6015625,0.640625,0.6386519856812961,0.4366827875306024,0.4290913883472599,0.4218048746677592,0.35325995004132,0.2884231932053175,0.2205071149034741,0.1346457751997936,0.39550078047361836,0.47321467423455044,0.5863384279779105,0.5705087487941949,0.8442197085716634,0.9046521264557699,1.0680305353717099,1.1179647162112971,,,,,,,,,,,,,,
9.0,-18.453125,0.6328125,0.6340271660948262,0.4623126643128161,0.5150169432391228,0.4228767204300918,0.298271608655261,0.3260462217873449,0.2725479826043814,0.2106733594991511,0.1354638962268239,0.3645374352187938,0.4714607193985749,0.5513926300422414,0.5844262982411186,0.7022301540846385,0.8633813239543597,0.9683525092246539,1.0874614387310402,1.1161880792771068,,,,,,,,,,,,
10.0,-18.48828125,0.59765625,0.5882280779328739,0.424509520117977,0.4162071470147832,0.3362715037935695,0.2190672079914271,0.1573272252387229,0.1430550842207432,0.0943154233762359,0.0511955925571003,3.126612591318937,0.4805818817024097,0.5964607465177654,0.6625008209571757,0.7164110634677119,0.7787747125173929,0.84259311867552,0.7065529450005377,1.0473997699253097,1.1014332630447585,1.0391699558132954,,,,,,,,,,
11.0,-18.265625,0.5859375,0.5624975124494026,0.4427259043041153,0.416030850217001,0.361332948294139,0.2676356740246051,0.2025277818064171,0.1539006171579879,0.1291879937729016,0.0814211805192783,0.3522373497669984,3.1302863363840734,0.4804940369163502,0.5833228186402319,0.6468160611227551,0.6985814169474951,0.7530119504632244,0.8089748183066607,0.7878367976619529,0.8071091338259366,0.05755099006907294,1.0953724726710998,0.03866643058436203,,,,,,,,
12.0,-18.32421875,0.4609375,0.5670148326532645,0.6265460611008566,0.493919528333567,0.3718966618719448,0.2384467921265302,0.3495341720883107,0.2061318921824822,0.1447217917836637,3.00273047388425,0.2253151327763121,0.4124548227973952,2.909269297589857,0.4402592860129504,0.6033452817753897,0.5899088509701258,0.13211428984322282,0.5571698495439703,0.41070676699614506,0.5369513648357058,0.6552463593924776,5.949838320434903,0.22518135369897418,1.0620883452427954,0.018456619222329884,,,,,,
13.0,-18.0859375,0.3984375,0.617867628638596,0.6123977506783671,1.4476388158552962,0.3175049961306114,0.1924336351464733,1.32963164643424,1.3738757394001566,0.122945013949448,1.0360441251853123,0.1009262845829379,0.2008928316461493,0.4587330511517693,2.790724498041043,0.607218362456817,5.87779920983211,0.15110610497064858,5.506031253407392,0.5766150521034881,0.44556191470628104,0.5040872404817964,0.6211243368298813,2.377598364508158,4.544435200166784,0.3709577099032373,1.0584816369049204,0.09910592565593035,,,,
14.0,-18.00390625,0.54296875,0.7158839052114342,1.616308960241145,2.172333414292105,0.3901745592488475,0.6769417497903183,0.7566547279666774,1.4701462918530244,0.733285383900401,1.4134233614742244,0.7698542357353011,0.084088240996562,0.3024858880336345,0.644654353093243,2.779833028940772,0.5102598033429722,5.409332084074768,1.1518166430338974,4.322061538274301,1.8331091445495389,0.5002168776466585,5.972581868775188,0.787165329354389,1.2478238200093141,3.233435368396549,3.6159469084289126,0.34689751836303984,6.073425763984453,5.360096061538725,,
15.0,-17.91796875,0.265625,0.2089558897329926,1.5585719696490672,3.046622922363969,0.7436754957882022,1.616785340654429,0.8292811350386619,1.0375253003474094,2.1526104549420304,1.0684793043495002,1.269047372155048,0.5318646180940406,0.0558153562382873,0.4567159330111849,0.5981843807893746,2.906817410156094,0.04109522470966098,5.105130979966148,1.8593095348183342,3.6801865123339264,2.5498721924153576,6.256967809560599,3.4280730213353823,3.3770330256869814,0.5480037080536739,2.1110109639246977,2.338115646769454,2.9428593872185647,1.1868508102428352,6.050171106227363,5.386629074227003
