# Settings (Grid Search) : f = 8, angles = None, n = 5x5, pmax = 15, backend = qasm_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-38.015625,0.0390625,0.4987672146203336,0.9755237404592823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-38.13671875,0.0625,0.2824628593457863,0.1868567102358498,0.8106672880054102,0.27393713339635184,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-38.921875,0.1171875,0.4288123935855681,0.4512186718611128,0.2922850132326275,0.2773211285056032,0.5380602413771545,0.9615422153178494,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-39.3671875,0.19140625,0.5749746613777401,0.4210613556807793,0.3825775115483888,0.0947629937358241,0.4028332742500673,0.541386254733629,1.044646400740242,1.4399104398493225,,,,,,,,,,,,,,,,,,,,,,
5.0,-39.58984375,0.26171875,0.4225995357028559,0.4927729038298003,0.4445041941061923,0.2148424821520704,0.0797550983608839,0.2820519323815418,0.5424465244757943,1.1450773151642792,1.213249698736715,1.6914477852550487,,,,,,,,,,,,,,,,,,,,
6.0,-39.7265625,0.38671875,0.787792133644232,0.685898272061034,0.3488375271324192,0.2951204634126902,0.5696215569517182,0.3215753251006542,0.39106775922255643,0.6381257663008215,1.0442679055209698,6.205684016014604,1.239170053924524,1.1884458256601222,,,,,,,,,,,,,,,,,,
7.0,-39.890625,0.40625,0.7883446880210795,0.6868943514253394,0.3471627008744319,0.2939559526208919,0.5686855745243887,0.3203578634465502,3.1405800091713814,0.2866034509836144,0.7062861226166168,1.0446014193358977,6.206350172037268,1.2395168241324477,1.1893033093788699,2.6387483730343733,,,,,,,,,,,,,,,,
8.0,-40.1875,0.44921875,0.7073461021946037,0.6448660026139451,0.3053825726545064,0.1435698414565992,0.4085671791897169,0.3903055962392823,0.0806468519952159,0.2182973244167882,0.22893639910797603,0.5350724747312983,0.7967587434455439,5.982309813989123,0.9408925619094193,0.9800132397337062,2.562265940772414,4.760843140503857,,,,,,,,,,,,,,
9.0,-40.17578125,0.453125,0.6913809274335048,0.6319080037607183,0.2888875306729997,0.1366383165390231,0.4120045976729253,0.368220007155559,0.0711056264110955,0.2096284178232497,3.133033525122656,0.2384984945368922,0.5462080181365785,0.8073866374244183,5.985252976242534,0.9414434012065129,0.9430212163157403,2.564240688981246,4.823310894310435,2.7794551208993563,,,,,,,,,,,,
10.0,-40.23828125,0.46484375,0.6935087518145195,0.6114393629218928,0.3043710653985465,0.1443538171461999,0.4075113250942014,0.3812844728953972,0.0631769217021957,0.2107396713066822,3.131434433210522,0.0070291006974047,0.2356919460101352,0.5517698217851859,0.8122265021267143,5.988372684806878,0.9567264924835568,0.9327942167220673,2.3731989328767544,4.977762770932486,1.8136964200891859,4.901707035819948,,,,,,,,,,
11.0,-40.2421875,0.4453125,0.6935087518145195,0.6114393629218928,0.3043710653985465,0.1443538171461999,0.4075113250942014,0.3812844728953972,0.0631769217021957,0.2107396713066822,3.131434433210522,0.0070291006974047,0.0,0.2356919460101352,0.5517698217851859,0.8122265021267143,5.988372684806878,0.9567264924835568,0.9327942167220673,2.3731989328767544,4.977762770932486,1.8136964200891859,3.9017070358199475,2.513274122871834,,,,,,,,
12.0,-40.296875,0.5,0.6935087518145195,0.6114393629218928,0.3043710653985465,0.1443538171461999,0.4075113250942014,0.3812844728953972,0.0631769217021957,0.2107396713066822,0.0029629938106072,3.138320586000442,3.1413362857804183,3.1413362857804183,0.2120038381033975,0.5618004575516151,0.8145071853302399,5.9906533680104035,0.9590071756870824,0.9350748999255929,2.37547961608028,4.980043454136013,0.8159771032927114,3.9017070358199475,2.513274122871834,3.7699111843077517,,,,,,
13.0,-40.31640625,0.5078125,0.6935971553399485,0.6084293059720738,0.3054686057560628,0.1457342165659436,0.4098680343310817,0.3808407250810939,0.062657555036953,0.2109297702793729,0.0024922775562655,3.1381782059661907,3.1408986121482148,3.1412190393140267,3.1413906709929367,0.21189548543893455,0.5619291873308416,0.8143968541950404,5.990484277678096,0.958975372414252,0.9350578904208122,2.3753501353805326,4.97941104307059,6.099518972319179,3.9016835552717453,2.6382849370131303,3.7698842257784655,5.011544054449509,,,,
