# Settings (INTERP) : f = 1, angles = None, pmax = 15, backend = statevector_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-17.78136206035213,0.1909919180012208,0.4199073616551225,0.7920533482114447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-18.15313793527779,0.3147812145490979,0.5564105654107807,0.2658037515717033,0.6157859587363195,1.1694653527722858,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-18.401802957354047,0.4389366828553263,0.625488009475269,0.4666505172220451,0.264948269462885,0.4490099869545858,0.9256686472411753,1.1344319813876895,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-18.444023401348986,0.4819311162625067,0.5624102686590807,0.4222496025846418,0.3346586791589506,0.1894915516591284,0.3513118965832245,0.6428005742702663,0.8037057373491123,0.9465438562427799,,,,,,,,,,,,,,,,,,,,,,
5.0,-18.490861905673395,0.5246290347959389,0.5852840279851316,0.4862299938148405,0.3869093340614115,0.2865791810578914,0.1424525219710955,0.3021921280584099,0.5862264707589295,0.7435394332213736,0.8183305074106846,1.0235391445078745,,,,,,,,,,,,,,,,,,,,
6.0,-18.51996719205605,0.5543196493039586,0.5951557237998253,0.5101588110936495,0.4076959776271259,0.3579469754581628,0.2612796159708676,0.1235369026765337,0.2873949302711116,0.5529300515150508,0.6690940311491893,0.7129333073463,0.9610538289695985,1.0656715628404365,,,,,,,,,,,,,,,,,,
7.0,-18.58120229472288,0.6302730084449988,0.6045633436943518,0.5254071342155565,0.4385775822753117,0.3760913310292328,0.3254611316325089,0.2810776261459786,0.1682546510770709,0.3437664133576801,0.5590777152608473,0.6506737813945005,0.6473436733505684,0.8438333329583658,0.9713755444069045,1.1133210726678149,,,,,,,,,,,,,,,,
8.0,-18.70640395280447,0.7278595454344213,0.6289404001940135,0.5666742678185971,0.4462343417963611,0.3851499739833564,0.3801953344935477,0.36885425510703,0.3249168567764793,0.1894558194199774,0.3437978042797418,0.5861903198981153,0.6397109909081307,0.5779664684180501,0.8039040629752341,0.8520643233891745,0.9705259551373571,1.1215538739433812,,,,,,,,,,,,,,
9.0,-18.76204159170569,0.7801971737826894,0.5999041007330856,0.5474840326961492,0.4622893288609148,0.3743893086651634,0.3487286621565532,0.3820314367718539,0.3725755270634041,0.3268377015973822,0.1667527299064755,0.2809314625248742,0.5907211025119459,0.6594133435420062,0.5942516242393081,0.6547958939566128,0.7866849921949797,0.8767932889449188,0.937984780162612,1.1222276876138562,,,,,,,,,,,,
10.0,-18.80310600362128,0.8147206323224742,0.6214650239958528,0.5103653509704519,0.445158143470166,0.3782068125828679,0.348815188554378,0.361402072885413,0.3582879507982215,0.3439331979852608,0.2765423980977529,0.1400546897781444,0.2960238915946354,0.5828201044931474,0.6710607106074429,0.6322767333539687,0.6562888833962832,0.7394481803512498,0.829540907710757,0.8825278598746822,0.99217611780516,1.1478746513930247,,,,,,,,,,
11.0,-18.828576524969822,0.8407602011350892,0.6361049343492807,0.5399465282868875,0.4483838514871982,0.3584633919796851,0.3541402587586608,0.3610128510611995,0.3669591780425081,0.3686368601684752,0.322845846642333,0.2668607590844914,0.1215026349340085,0.2730125149724376,0.5463249180380361,0.6685878307231778,0.6453857997010717,0.6720983482766565,0.7303164302080862,0.731704397404437,0.8165432823951102,0.8251058283286721,1.043110680018752,1.1528816338987014,,,,,,,,
12.0,-18.866772815745453,0.8791984478217746,0.609769072742168,0.554350654885171,0.501851382493143,0.3587670142525712,0.3434609911615095,0.3587507245078116,0.3853957800557913,0.3723523591219512,0.3628589980402825,0.325962574443636,0.2840611043557643,0.1317235341016465,0.2661763391705545,0.5175424235124497,0.6402535817957427,0.6421997906011807,0.6579893858642283,0.7039813860774569,0.7216493884533195,0.734132939380876,0.7873579160832245,0.8701824533342641,1.041642764656829,1.1787783198197674,,,,,,
13.0,-18.926681647441207,0.9342988646281964,0.6167573742553782,0.5577668941360591,0.5261091863175977,0.4149701570564492,0.336638790154127,0.3391669311013452,0.395530590879743,0.3912865757408007,0.3564249130201251,0.3392809650032693,0.3193089557069797,0.2722869976961452,0.1307886107184261,0.25956564032435026,0.5170731393446859,0.6256272160558689,0.6476429753179493,0.6560726063112305,0.6460256094236794,0.7433796962898676,0.7228566504415497,0.7369114726473178,0.7934754223264182,0.9182637251155379,1.067337107122059,1.175581978151305,,,,
