# Settings (INTERP) : f = 1, angles = None, n = 6x6, pmax = 15, backend = statevector_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-17.781362060352063,0.1909918224495717,0.419906825480159,0.7920529780751231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-18.15407153709437,0.3166733972976039,0.5593570141630444,0.262121676612111,0.6384854264198729,1.190041262621742,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-18.40169870262089,0.4381737156709008,0.6235222720360476,0.4655798863258559,0.2634175385052999,0.45058870937352324,0.9286061324185955,1.1390843105284247,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-18.51147903782925,0.6070799515837045,0.6509654038336169,0.4494211516524377,0.970303167249784,2.423569650451178,0.5013263966839334,1.0164094617036294,1.0245041186293822,5.937295490902173,,,,,,,,,,,,,,,,,,,,,,
5.0,-18.643905467455603,0.713822355750786,1.4315322779891733,0.6973623181981695,1.852324402654656,0.3150666281981613,1.100010252401751,0.3842447863893685,5.772618151642356,5.001624468442673,1.3653132507476096,0.912361502908011,,,,,,,,,,,,,,,,,,,,
6.0,-18.69725402008156,0.7827069874187736,1.4925690909220095,0.7424490568772154,1.7706926340112332,0.295100453457355,1.094694252729182,0.1516247058564253,0.2580545572955663,5.596985632504629,4.852824837147517,1.4376285238609086,0.9082453407499091,5.119916512402906,,,,,,,,,,,,,,,,,,
7.0,-18.76431787305124,0.822550733695282,1.4349811194951,0.7357088315362177,1.8205620678415984,0.2807578899605467,1.1579466480758656,0.1743410951615967,3.094315124292901,0.3503972509638375,5.67060641124874,4.890165928173861,1.3920796660592096,1.0503577425340802,5.153175757479011,3.060296052824336,,,,,,,,,,,,,,,,
8.0,-18.78670117696344,0.8427926539500249,1.3907227201254933,0.7380611774930051,1.839717953172412,0.2741943109469651,1.1841471047287455,0.1961074833097346,3.085908148769583,3.140894763327013,0.4132314658323735,5.6808024997636375,4.858376148049937,1.4359363544452626,1.1215614477098417,5.146044744957203,3.056221715004556,2.057257510117847,,,,,,,,,,,,,,
9.0,-18.793072211835707,0.8456635210158683,1.4014725298864397,0.7209349430387177,1.8343680653644208,0.2862487252488341,1.1735620419504602,0.2016536447262413,3.075359751702416,3.138678589740385,0.024200393397878,0.4186472161908529,5.687402917005813,4.858924293963144,1.4382301904133257,1.1260940725429085,5.134196267321291,3.047342704110765,1.8696365796773768,2.2106253338965467,,,,,,,,,,,,
10.0,-18.805983703490888,0.8605225449728531,1.4077970958099764,0.7251786060182325,1.8477866237920224,0.284003043200825,1.1601922766995718,0.2113578219337777,3.066997351651484,0.0059123048976208,0.0335892879269117,0.0261088873171799,0.4393758582221979,5.690425468100681,4.857311965927112,1.4542811469892198,1.143676562881997,5.09247394558336,3.0570408842735604,1.9056431067178563,2.2348426658942238,0.0085919128006941,,,,,,,,,,
11.0,-18.81785029405125,0.8684569064708396,1.405526491584019,0.7150037328545422,1.845456489177392,0.2797669686918457,1.1581544166413364,0.1968360157818474,3.054399991248141,3.139612036860575,0.0418899673513317,0.0344899383893642,0.0063119848213316,0.4642719667782665,5.695728884524779,4.863149975460881,1.452436867302244,1.2243417218516983,5.00185325953914,3.041565956425279,1.91572097317056,2.203233543603685,0.0191452017787833,1.047175097364459,,,,,,,,
12.0,-18.82118185787327,0.8720947371333853,1.4096437563117852,0.7166295121958425,1.853709731405791,0.2865703447794443,1.1645448873709017,0.2102287124234367,3.0591084587171125,0.0015818149283934,0.2247978353580476,3.006387124143308,0.0184350820993424,0.0096525562811961,0.4640291263556769,5.695617499709079,4.875681249248211,1.460376483378634,1.2116227995594715,4.996673113271689,3.042548925675692,1.919268843180731,2.206866898110255,0.0228109690134504,0.8746310282662572,4.324030966531737,,,,,,
