# Settings (INTERP) : f = 2, angles = None, pmax = 15, backend = qasm_simulator (Aer), optimizer = COBYLA, (maxiter, tol) = (100, 1e-06), Hamiltonian, shots = 256
p,avg_cost,opt_proba,angles_0,angles_1,angles_2,angles_3,angles_4,angles_5,angles_6,angles_7,angles_8,angles_9,angles_10,angles_11,angles_12,angles_13,angles_14,angles_15,angles_16,angles_17,angles_18,angles_19,angles_20,angles_21,angles_22,angles_23,angles_24,angles_25,angles_26,angles_27,angles_28,angles_29
1.0,-19.2890625,0.13671875,0.3610888400329463,0.6635722194484392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-20.00390625,0.359375,0.6820723992462763,0.3830979757561381,0.4801307672876769,0.8905575708857887,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-20.171875,0.375,0.6007163610807742,0.342064439320723,0.0724020452355924,0.6046187979245419,0.9877368838458613,1.02957284580906,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-20.140625,0.4453125,0.6052340342090267,0.4308928490320658,0.2571235546587023,0.0793562147739872,0.5966064496098333,0.7998102497882584,1.1072670527891768,1.0272488215138544,,,,,,,,,,,,,,,,,,,,,,
5.0,-20.15625,0.5078125,0.6052340342090267,0.474478145326306,0.344008201845384,0.2126817196875235,0.0793562147739872,0.5966064496098333,0.7490092997436522,0.9535386512887172,1.0872624949703464,0.027248821513854438,,,,,,,,,,,,,,,,,,,,
6.0,-20.3515625,0.578125,0.6260196900584901,0.5190981896104037,0.4036784734995597,0.3034163623363881,0.1755547759714329,0.0695829206330582,0.6055946150261535,0.7183300179946341,0.8778783088344699,1.0069302635930528,0.8804016179226428,0.19090817444168984,,,,,,,,,,,,,,,,,,
7.0,-20.4140625,0.5625,0.5837882708131008,0.5680215366078674,0.3988615111940274,0.318841700713243,0.2691890802516667,0.1217804094953388,0.0475055292755159,0.3661227719797706,0.5780718625215693,0.850177335854915,0.9688661457180139,0.9123183103809014,0.880045004330344,0.1920189191616215,,,,,,,,,,,,,,,,
8.0,-20.578125,0.65625,0.6044178374588118,0.5540684694671623,0.4406582588675503,0.3434693586330538,0.2952490732445987,0.2159817455829299,0.1080877581503471,0.039639826671985,0.3680372604454458,0.5551717970938315,0.7645738032754972,0.9218973593029514,0.942988235451292,0.9067862093546291,0.779198086196244,0.31282569326817455,,,,,,,,,,,,,,
9.0,-20.60546875,0.76171875,0.6044178374588118,0.5603621404661185,0.4690108115174533,0.37991519622099,0.3193592159388262,0.2655238253714729,0.1890082487247842,0.0995317667155519,0.039639826671985,0.3680372604454458,0.5317799800127831,0.7122233017300807,0.8629010257926559,0.9324427973771217,0.9294124756650435,0.8748891785650326,0.720901537080235,0.31282569326817455,,,,,,,,,,,,
10.0,-20.76953125,0.82421875,0.5942335599926096,0.5634229220517025,0.4764276368628556,0.3868374457054413,0.3708276161352306,0.284639666507803,0.2495041504255545,0.1718497376980308,0.0794289389793347,0.0288402508048016,0.35854928148555043,0.5199624595033514,0.6623567583931287,0.8130492122347484,0.8942752428999459,0.7876398370499009,0.7503172783699252,0.5509572707496879,0.7628437151297858,0.31361803704710667,,,,,,,,,,
11.0,-20.78515625,0.8671875,0.5964587741732666,0.565921630254198,0.4941563731701287,0.4186699773127614,0.3880697407560055,0.3296319449449798,0.2667029392741423,0.2347807287842178,0.1487341347469696,0.0711533806913751,0.0313931285825665,0.26401474324344143,0.5824551814239127,0.6243044606847779,0.7581375232557779,0.8613936529954742,0.8363818449411831,0.7741595651387643,0.6982644636253825,0.5869028151129934,0.7152099645032228,0.4354729877710062,,,,,,,,
12.0,-20.859375,0.95703125,0.6214230414916979,0.5691430310176597,0.4753427045464135,0.451917851211035,0.4050036918578403,0.3568328006568991,0.3329560578903824,0.2286287246734523,0.1416293234292606,0.1024748865598651,0.0579457441900051,0.0455644033544123,0.23133361858168922,0.5571130919255891,0.5847934520353055,0.7297725906654442,0.7953916205797356,0.7302015369927561,0.7225361534110393,0.7550762514992808,0.6760993905631016,0.6212170437425781,0.6828578122618918,0.6143228470417093,,,,,,
13.0,-20.90234375,0.9609375,0.621321223711094,0.573267178519188,0.4906135921081946,0.4573494627364038,0.4202236421743686,0.3764425758076041,0.3444163911831459,0.2889086461813203,0.1990375145969161,0.1312124768422281,0.094378188187125,0.0562517891571541,0.0449361659847287,0.2317596646140032,0.5303554650285385,0.5806321007450901,0.6938953609747704,0.7739605431028416,0.7577193508848978,0.7266829638867396,0.7363819281583046,0.7288993862425714,0.6624372949234241,0.5791551702544924,0.7906631515803415,0.739304589081466,,,,
14.0,-20.9296875,0.96875,0.617816760880945,0.5634576800424765,0.4986242479189734,0.4598006479014088,0.4264762930675267,0.3878991541084189,0.3529710005298043,0.3125584692942403,0.2470412458460649,0.1705122737066529,0.1143465477049507,0.0804307637276336,0.0474503454087203,0.0370406402967301,0.23732201810431253,0.5121061299627865,0.5783531306759535,0.6729829266947158,0.7546124432458567,0.768552465277196,0.7447068144766105,0.7349120014812476,0.7357573572245757,0.710064102636836,0.6443450079782931,0.606166706561388,0.7867366276063485,0.739306037162252,,
15.0,-20.921875,0.96875,0.630071940709069,0.5652985930512963,0.5117965184289831,0.4596731803480237,0.4271805025239403,0.412298667448729,0.4058894987326634,0.3768045417094797,0.2814861154637738,0.2155549024174259,0.1473579265449254,0.105800739037937,0.0681528398365929,0.0507976569960575,0.0290425501396406,0.2341924699378568,0.4992028004586899,0.5687459916528406,0.661103447899877,0.7453001522322156,0.7760708997393664,0.7516813074943345,0.7416712173462079,0.7489917838962459,0.6687708039471438,0.6305170783423417,0.7573924811705606,0.6332502268937068,0.7904399373044484,0.741216128294389
